The Trump Card,Trump Tower > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/115004671/the-trump-card,5.10c,39.74227,-105.40951,Trump Tower,Clear Creek Canyon,
For the Deplorables,Trump Tower > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/115004655/for-the-deplorables,5.11a,39.74227,-105.40951,Trump Tower,Clear Creek Canyon,
Mr. Bigly,Trump Tower > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/115004619/mr-bigly,5.12a,39.74227,-105.40951,Trump Tower,Clear Creek Canyon,
Nothing Comes For Free,Broken Angel > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/115356208/nothing-comes-for-free,5.11a/b,39.74168,-105.41263,Broken Angel,Clear Creek Canyon,
Believe It Or Not,Broken Angel > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/115356178/believe-it-or-not,5.11b,39.74168,-105.41263,Broken Angel,Clear Creek Canyon,
Trash Panda,Broken Angel > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/120371966/trash-panda,5.13a,39.74168,-105.41263,Broken Angel,Clear Creek Canyon,
September’s Children,The Twin Towers > Army Of The Dead > Clear Creek Canyon Bouldering > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/118621834/septembers-children,5.12,39.7391,-105.41728,The Twin Towers,Army Of The Dead,
J.A.M.P.B,Broverhang > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/120722853/jampb,5.11a,39.73813,-105.41644,Broverhang,Clear Creek Canyon,
Forget Me Knots,Broverhang > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/120722704/forget-me-knots,5.11c,39.73813,-105.41644,Broverhang,Clear Creek Canyon,
See Cups,Broverhang > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/120722280/see-cups,5.13a,39.73813,-105.41644,Broverhang,Clear Creek Canyon,
Funyun Warm Up,Funyun Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/120931621/funyun-warm-up,5.11b,39.73987,-105.32452,Funyun Wall,Clear Creek Canyon,
Ghostryder,Funyun Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/120931670/ghostryder,5.12b,39.73987,-105.32452,Funyun Wall,Clear Creek Canyon,
Mindbender,Funyun Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/120931739/mindbender,5.12c,39.73987,-105.32452,Funyun Wall,Clear Creek Canyon,
Fight the Oppressors,Wabble of Wowdy Webels Wall > The Aqueduct > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/121190751/fight-the-oppressors,5.11a,39.73279,-105.4159,Wabble of Wowdy Webels Wall,The Aqueduct,
I Like Orders,Committee Wall > The Aqueduct > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/121191266/i-like-orders,5.10b,39.73279,-105.41589,Committee Wall,The Aqueduct,
This Calls for Immediate Discussion,Committee Wall > The Aqueduct > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/121191047/this-calls-for-immediate-discussion,5.10c,39.73279,-105.41589,Committee Wall,The Aqueduct,
"Well Done, Sergeant",Committee Wall > The Aqueduct > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/121190697/well-done-sergeant,5.11a,39.73279,-105.41589,Committee Wall,The Aqueduct,
One Total Catastrophe is Just the Beginning,Committee Wall > The Aqueduct > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/121191109/one-total-catastrophe-is-just-the-beginning,5.11b,39.73279,-105.41589,Committee Wall,The Aqueduct,
Five Finger Discount,Punk Rock aka Poacher's Rock > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753226/five-finger-discount,5.9,40.16789,-105.47848,Punk Rock aka Poacher's Rock,The Ironclads,
Rip Off Ranger,Punk Rock aka Poacher's Rock > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753235/rip-off-ranger,5.9,40.16789,-105.47848,Punk Rock aka Poacher's Rock,The Ironclads,
The 3 Bs,Punk Rock aka Poacher's Rock > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105764286/the-3-bs,5.9+,40.16789,-105.47848,Punk Rock aka Poacher's Rock,The Ironclads,
Stock Still and Stoic,Punk Rock aka Poacher's Rock > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753238/stock-still-and-stoic,5.10b,40.16789,-105.47848,Punk Rock aka Poacher's Rock,The Ironclads,
Short Stop [aka Diminishing Returns],Punk Rock aka Poacher's Rock > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753229/short-stop-aka-diminishing-returns,5.10,40.16789,-105.47848,Punk Rock aka Poacher's Rock,The Ironclads,
Short Take [aka Poached Earth],Punk Rock aka Poacher's Rock > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105750478/short-take-aka-poached-earth,5.10b/c,40.16789,-105.47848,Punk Rock aka Poacher's Rock,The Ironclads,
Blah Blah Blah,Punk Rock aka Poacher's Rock > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753223/blah-blah-blah,5.11a,40.16789,-105.47848,Punk Rock aka Poacher's Rock,The Ironclads,
Tuition Dollars at Work,Punk Rock aka Poacher's Rock > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105750817/tuition-dollars-at-work,5.11c,40.16789,-105.47848,Punk Rock aka Poacher's Rock,The Ironclads,
Slap and Tickle,Mount Boner > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753349/slap-and-tickle,5.10b,40.1684,-105.4782,Mount Boner,The Ironclads,
Side Effects,Mount Boner > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753271/side-effects,5.10c,40.1684,-105.4782,Mount Boner,The Ironclads,
Power House Ministry,Mount Boner > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753352/power-house-ministry,5.10d,40.1684,-105.4782,Mount Boner,The Ironclads,
Smack the Cold Booty,Mount Boner > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753244/smack-the-cold-booty,5.11b,40.1684,-105.4782,Mount Boner,The Ironclads,
Confession,Mount Boner > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753268/confession,5.11b,40.1684,-105.4782,Mount Boner,The Ironclads,
Unknown,Mount Boner > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/111146131/unknown,5.11,40.1684,-105.4782,Mount Boner,The Ironclads,
Little Wing,The Quartz Garden > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105757108/little-wing,5.9,40.1674,-105.4791,The Quartz Garden,The Ironclads,
Double Hung,Ironsides > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105764412/double-hung,5.9+,40.16281,-105.48709,Ironsides,The Ironclads,
Slab-a-dab-a-doo,Ironsides > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105762105/slab-a-dab-a-doo,5.10-,40.16281,-105.48709,Ironsides,The Ironclads,
Fire Widow aka Gypsies in the Palace,Ironsides > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105762096/fire-widow-aka-gypsies-in-the-palace,5.10c,40.16281,-105.48709,Ironsides,The Ironclads,
Welcome to Dystopia,Ironsides > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105762099/welcome-to-dystopia,5.10d,40.16281,-105.48709,Ironsides,The Ironclads,
Alloy Madness,Ironsides > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105762102/alloy-madness,5.10d,40.16281,-105.48709,Ironsides,The Ironclads,
Void Where Prohibited,Ironsides > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105845724/void-where-prohibited,5.11a,40.16281,-105.48709,Ironsides,The Ironclads,
High Seas,Ironsides > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/107203830/high-seas,5.11d,40.16281,-105.48709,Ironsides,The Ironclads,
Gutbuster,The Cube > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105832431/gutbuster,5.12a,40.1674,-105.4791,The Cube,The Ironclads,
Lump,Black See > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105845729/lump,5.11b/c,40.16347,-105.48836,Black See,The Ironclads,
The Professionals,Black See > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/117313331/the-professionals,5.11c,40.16347,-105.48836,Black See,The Ironclads,
Chump,Black See > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105762108/chump,5.11c,40.16347,-105.48836,Black See,The Ironclads,
Pump,Black See > The Ironclads > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/110689878/pump,5.12b,40.16347,-105.48836,Black See,The Ironclads,
Index Toe,Dinosaur's Foot > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105764427/index-toe,5.9-,40.30822,-105.53964,Dinosaur's Foot,Jurassic Park - Lily Lake,
Middle Toe,Dinosaur's Foot > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753781/middle-toe,5.9,40.30822,-105.53964,Dinosaur's Foot,Jurassic Park - Lily Lake,
Joint Venture,Dinosaur's Foot > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753796/joint-venture,5.9,40.30822,-105.53964,Dinosaur's Foot,Jurassic Park - Lily Lake,
Shekina,Dinosaur's Foot > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/107593802/shekina,5.9+,40.30822,-105.53964,Dinosaur's Foot,Jurassic Park - Lily Lake,
Chapped Lip,Dinosaur's Foot > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753775/chapped-lip,5.10a,40.30822,-105.53964,Dinosaur's Foot,Jurassic Park - Lily Lake,
Dino Dung,Dinosaur's Foot > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753787/dino-dung,5.10a,40.30822,-105.53964,Dinosaur's Foot,Jurassic Park - Lily Lake,
Copradelite,Dinosaur's Foot > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/107273376/copradelite,5.10d,40.30822,-105.53964,Dinosaur's Foot,Jurassic Park - Lily Lake,
Little Toe Jam,Dinosaur's Foot > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753790/little-toe-jam,5.11a,40.30822,-105.53964,Dinosaur's Foot,Jurassic Park - Lily Lake,
Chapstick,Dinosaur's Foot > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753778/chapstick,5.11b,40.30822,-105.53964,Dinosaur's Foot,Jurassic Park - Lily Lake,
Pocket Full of Cryptonite,Dinosaur's Foot > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753793/pocket-full-of-cryptonite,5.12a,40.30822,-105.53964,Dinosaur's Foot,Jurassic Park - Lily Lake,
Unknown,The Fin > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/111083389/unknown,5.9,40.3127,-105.5411,The Fin,Jurassic Park - Lily Lake,
East of Eden,The Fin > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753802/east-of-eden,5.9,40.3127,-105.5411,The Fin,Jurassic Park - Lily Lake,
Edge of Time,The Fin > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105756826/edge-of-time,5.9+,40.3127,-105.5411,The Fin,Jurassic Park - Lily Lake,
CG's Naked Fun Time,The Fin > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105756829/cgs-naked-fun-time,5.10b,40.3127,-105.5411,The Fin,Jurassic Park - Lily Lake,
Slabbed Up-Side da Head,The Fin > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753805/slabbed-up-side-da-head,5.11a,40.3127,-105.5411,The Fin,Jurassic Park - Lily Lake,
Dynamometer,The Fin > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105762162/dynamometer,5.11b,40.3127,-105.5411,The Fin,Jurassic Park - Lily Lake,
Andrology,The Fin > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105756496/andrology,5.12a,40.3127,-105.5411,The Fin,Jurassic Park - Lily Lake,
Oreivatis Rex,The Fin > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/112898523/oreivatis-rex,5.12a,40.3127,-105.5411,The Fin,Jurassic Park - Lily Lake,
Assmosis,Big Ass Slab? > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105753772/assmosis,5.9,40.312,-105.54213,Big Ass Slab?,Jurassic Park - Lily Lake,
Critical Morass,Big Ass Slab? > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105762273/critical-morass,5.10c,40.312,-105.54213,Big Ass Slab?,Jurassic Park - Lily Lake,
Left Dihedral,Left Hand Rock > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/108369716/left-dihedral,5.9,40.31164,-105.54242,Left Hand Rock,Jurassic Park - Lily Lake,
Guilted Willy,Left Hand Rock > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106857973/guilted-willy,5.9,40.31164,-105.54242,Left Hand Rock,Jurassic Park - Lily Lake,
Lilies of the Valley,Left Hand Rock > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106527000/lilies-of-the-valley,5.9+,40.31164,-105.54242,Left Hand Rock,Jurassic Park - Lily Lake,
Purgatorius,The Little Fin > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106857993/purgatorius,5.9-,40.31175,-105.54181,The Little Fin,Jurassic Park - Lily Lake,
What's My Line,Castaway Crag > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105757528/whats-my-line,5.10b,40.3056,-105.5232,Castaway Crag,The Crags,
Flying Wallendas,Castaway Crag > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106002213/flying-wallendas,5.10c,40.3056,-105.5232,Castaway Crag,The Crags,
Crashed At Sea,Castaway Crag > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105757525/crashed-at-sea,5.10c,40.3056,-105.5232,Castaway Crag,The Crags,
Atmospheric Testing,Castaway Crag > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105757522/atmospheric-testing,5.10d,40.3056,-105.5232,Castaway Crag,The Crags,
Ramshorn,Lower Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/107682764/ramshorn,5.9,40.3034,-105.5227,Lower Great Face,The Crags,
Left Center,Lower Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106296200/left-center,5.9+,40.3034,-105.5227,Lower Great Face,The Crags,
Hobbit's Way,Lower Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/112001223/hobbits-way,5.10a,40.3034,-105.5227,Lower Great Face,The Crags,
The Green Wave,Lower Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/107237705/the-green-wave,5.10,40.3034,-105.5227,Lower Great Face,The Crags,
Closed Casket,Lower Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106005619/closed-casket,5.10,40.3034,-105.5227,Lower Great Face,The Crags,
Pyramid Scheme,Lower Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106005627/pyramid-scheme,5.10,40.3034,-105.5227,Lower Great Face,The Crags,
Tribal Regions,Lower Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105761220/tribal-regions,5.10,40.3034,-105.5227,Lower Great Face,The Crags,
Religious Zealot,Sharksfin > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106882877/religious-zealot,5.9,40.3056,-105.5232,Sharksfin,The Crags,
Yellow Butterfly,Sharksfin > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105757774/yellow-butterfly,5.9,40.3056,-105.5232,Sharksfin,The Crags,
Hammerhead,Sharksfin > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105757786/hammerhead,5.9,40.3056,-105.5232,Sharksfin,The Crags,
Shark Sandwich,Sharksfin > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/119184921/shark-sandwich,5.10a,40.3056,-105.5232,Sharksfin,The Crags,
Big Tears,Sharksfin > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/105757792/big-tears,5.10a,40.3056,-105.5232,Sharksfin,The Crags,
Unknown/P6 of Golden Staircase,Sharksfin > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/121131463/unknownp6-of-golden-staircase,5.10b,40.3056,-105.5232,Sharksfin,The Crags,
Blood in the Water,Sharksfin > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106789203/blood-in-the-water,5.10c,40.3056,-105.5232,Sharksfin,The Crags,
The Megalodon,Sharksfin > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/121010448/the-megalodon,5.10+,40.3056,-105.5232,Sharksfin,The Crags,
Walking with the Pope,Sharksfin > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106873626/walking-with-the-pope,5.10d,40.3056,-105.5232,Sharksfin,The Crags,
Sleeping with the Fish,Sharksfin > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106873647/sleeping-with-the-fish,5.11a,40.3056,-105.5232,Sharksfin,The Crags,
"The Golden Staircase,  pitches 12, 13, 14",The Upper Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/119318372/the-golden-staircase-pitches-12-13-14,5.9+,40.3041,-105.5216,The Upper Great Face,The Crags,
Forgotten Pulse,The Upper Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/117720739/forgotten-pulse,5.9+,40.3041,-105.5216,The Upper Great Face,The Crags,
The Big Steep,The Upper Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106004737/the-big-steep,5.10,40.3041,-105.5216,The Upper Great Face,The Crags,
The Golden Monkey,The Upper Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106004374/the-golden-monkey,5.10b/c,40.3041,-105.5216,The Upper Great Face,The Crags,
Brass Junkie,The Upper Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/107265111/brass-junkie,5.10+,40.3041,-105.5216,The Upper Great Face,The Crags,
Paul's Boutique,The Upper Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/107265893/pauls-boutique,5.10+,40.3041,-105.5216,The Upper Great Face,The Crags,
Wiffle Ball Bat,The Upper Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/107674310/wiffle-ball-bat,5.11-,40.3041,-105.5216,The Upper Great Face,The Crags,
The Hotness,The Upper Great Face > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/107256821/the-hotness,5.11,40.3041,-105.5216,The Upper Great Face,The Crags,
Shiver Me Timbers,Treasure Island > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106242511/shiver-me-timbers,5.10a,40.3056,-105.5232,Treasure Island,The Crags,
Dead End,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106525326/dead-end,5.9,40.30276,-105.52423,Wizard's Gate,The Crags,
The Edgy Wizard,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/119318772/the-edgy-wizard,5.9,40.30276,-105.52423,Wizard's Gate,The Crags,
Merlin's Magic Corner,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106540163/merlins-magic-corner,5.10,40.30276,-105.52423,Wizard's Gate,The Crags,
The White Raven,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/114547132/the-white-raven,5.11a/b,40.30276,-105.52423,Wizard's Gate,The Crags,
The Arrival,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/114807519/the-arrival,5.11,40.30276,-105.52423,Wizard's Gate,The Crags,
The Guillotine,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106524951/the-guillotine,5.11b/c,40.30276,-105.52423,Wizard's Gate,The Crags,
Arresto Momentum,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/112134334/arresto-momentum,5.11c,40.30276,-105.52423,Wizard's Gate,The Crags,
Stone Potion,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/112058118/stone-potion,5.12a,40.30276,-105.52423,Wizard's Gate,The Crags,
Fantasia,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106817235/fantasia,5.12a,40.30276,-105.52423,Wizard's Gate,The Crags,
Book of Spells,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106537751/book-of-spells,5.12a/b,40.30276,-105.52423,Wizard's Gate,The Crags,
Magic Dagger,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106827003/magic-dagger,5.13a,40.30276,-105.52423,Wizard's Gate,The Crags,
Cloak and Dagger,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106525021/cloak-and-dagger,5.13c,40.30276,-105.52423,Wizard's Gate,The Crags,
Magic Carpet Ride,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106525056/magic-carpet-ride,5.13c,40.30276,-105.52423,Wizard's Gate,The Crags,
Black Magic,Wizard's Gate > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106525066/black-magic,5.13d,40.30276,-105.52423,Wizard's Gate,The Crags,
Power Structure,Crosswinds > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106842032/power-structure,5.10a/b,40.3056,-105.5232,Crosswinds,The Crags,
Stomping the Cleaver,Crosswinds > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/107715430/stomping-the-cleaver,5.11b,40.3056,-105.5232,Crosswinds,The Crags,
Serpant's Rising,Crosswinds > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106830319/serpants-rising,5.11d,40.3056,-105.5232,Crosswinds,The Crags,
Parrot Bay,Crosswinds > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106829054/parrot-bay,5.12a,40.3056,-105.5232,Crosswinds,The Crags,
High Tide,Crosswinds > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106829086/high-tide,5.12b/c,40.3056,-105.5232,Crosswinds,The Crags,
Grippin' the Cutlass,Crosswinds > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106829061/grippin-the-cutlass,5.12c,40.3056,-105.5232,Crosswinds,The Crags,
The Bends (a.k.a. Decompression Sickness),Crosswinds > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106830371/the-bends-aka-decompression-sickness,5.12d,40.3056,-105.5232,Crosswinds,The Crags,
Personal Space Hammer,Rib Rock > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106865432/personal-space-hammer,5.9+,40.3056,-105.5232,Rib Rock,The Crags,
Consumption of the Ages,Rib Rock > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106865442/consumption-of-the-ages,5.10b/c,40.3056,-105.5232,Rib Rock,The Crags,
Global Positioning,Rib Rock > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/106865417/global-positioning,5.11a/b,40.3056,-105.5232,Rib Rock,The Crags,
Intercostales,Rib Rock > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado,https://www.mountainproject.com/route/120795389/intercostales,5.12a/b,40.3056,-105.5232,Rib Rock,The Crags,
